gene,log2fc,coef_adjusted,pval,padj
SPCS3,0.009997953433933086,0.011571547164358768,0.8693479433022739,0.9238468389903521
C14orf142,0.0007789040512998209,0.005814657398286585,0.8709089490183293,0.9253304512292835
FAHD1,-0.016829287057770387,-0.00677094626791994,0.8713079776728976,0.9254039490294583
KIAA1033,0.006449881478681431,0.006200779015364413,0.8711768596066303,0.9254039490294583
DDX46,0.0009145607416257007,0.012219593121563982,0.8716307554835125,0.9255715687013606
POLR2J,0.02064600128812759,0.016686665268428214,0.8719268771952031,0.9255941488802921
GTF2E2,0.006870298443173406,0.008290895665006837,0.8719819410053866,0.9255941488802921
BHLHE40,-0.02614699536296267,-0.009361292260406162,0.8721837664756499,0.9256332728758978
LRRC59,0.010697836831619286,0.00840263139684359,0.8728669142271961,0.9258329405914549
MRTO4,0.004682130929498855,0.005076842357884637,0.8726815074537981,0.9258329405914549
SOD1,-0.052297860335569754,-0.016566110896718514,0.8728578437400778,0.9258329405914549
UFSP2,-0.014641538751807313,-0.006142803407680336,0.8736324701135293,0.9261559249602785
MT-ND4L,-0.02048863716258812,-0.012151794670009201,0.8735724889126734,0.9261559249602785
STK40,0.013865542282198643,0.00715015184649014,0.8736666032462582,0.9261559249602785
PDLIM5,0.0039687361448042455,0.006560043824897284,0.8742989708702485,0.9266512137425321
AK2,-0.013766974725422895,-0.010488418466796198,0.8749675775156183,0.9270096445317473
N4BP2L1,0.016661528730769395,0.010427022593572255,0.8748147974851377,0.9270096445317473
MT1F,0.01290748067882033,0.008356782893428727,0.8755749647141478,0.9270920573172415
DNAJC2,-0.012475685987082213,-0.011672751171474448,0.8755619995391355,0.9270920573172415
KARS,-0.038934077437263355,-0.012110874814141095,0.8756433147273468,0.9270920573172415
RP11-139H15.1,0.014545368203227967,0.011062040308216621,0.875706274065475,0.9270920573172415
MLX,0.01109055921486451,0.011977940050552263,0.8761221051947807,0.9273573160248849
SMARCC1,-0.012700531805253977,-0.006361508860103143,0.8765103698949195,0.9274337324908846
YWHAE,-0.03841077722635054,-0.012610751952898402,0.8766814992507382,0.9274337324908846
BRI3BP,-0.008746188458543813,-0.005653723078197949,0.8769875460327206,0.9274337324908846
DR1,0.005510818583765619,0.010135223871212547,0.8770550858370127,0.9274337324908846
FBL,-0.02949523960128526,-0.014011210239318159,0.876888577673253,0.9274337324908846
SUGT1,-0.024637460640677084,-0.011091343246286836,0.8771860307127293,0.9274337324908846
NUDT2,-0.01575122455975255,-0.009506780340983657,0.8773574197812628,0.9274401813098466
DDX39B,0.007299400531533953,0.006064754853930793,0.878353797191354,0.9283185451197377
FNDC3B,-0.010587198242536105,-0.006607008286590916,0.8790170883378465,0.9288446106711219
MT-CO2,0.029951466578361577,0.021594981992746176,0.8793157699395118,0.9289852730428546
CERK,0.005052452572469198,0.005703863114441583,0.8797446783244696,0.9290885356820251
DMAP1,-0.0006279946496255457,0.007980126526711553,0.8796200424750211,0.9290885356820251
CRYL1,0.006811018173204132,0.007937322432322858,0.8800704634991141,0.9292576911354026
CDK16,-0.01197441567885336,-0.005010588341159725,0.8805028935761834,0.9295393670472183
CSGALNACT2,-0.006562556987285768,-0.005749325232443151,0.8807824110739062,0.9296595388517094
OCEL1,0.004675584839850389,0.008604555102274557,0.8812953196706833,0.9298186038966729
C6orf62,0.0055191812401638235,0.007545307806620431,0.8814302538097315,0.9298186038966729
DPH3,-0.014793711151073863,-0.009708048009089726,0.8813387661926464,0.9298186038966729
LINC00493,0.009619118649745035,0.012533364452654919,0.8828932343544983,0.9310433211876368
AGTPBP1,0.007785036541907809,0.005802388895714454,0.8829230996327598,0.9310433211876368
MPPE1,-0.016556221603862963,-0.007666595476906799,0.8831287611528345,0.9310852083480936
BAG6,-0.01656573439423881,-0.00867905645080561,0.8837685484525818,0.9314097155085342
OTUD5,0.010835895904599406,0.006335860583982264,0.8836317128850087,0.9314097155085342
SETD5-AS1,0.0033220168840660115,0.00672915271916031,0.8843092594405126,0.9318045548771298
GOLGA4,0.0013536915683146852,0.004907692882920245,0.8852763209867655,0.93247333152933
TSFM,0.008293347389906358,0.005497901609173477,0.8851119300954231,0.93247333152933
ZSCAN16-AS1,-0.012462389578387382,-0.006443727231428716,0.8864570038441755,0.933123213441327
RYBP,-0.009142302124685737,-0.005149523018992221,0.8864993447946944,0.933123213441327
DTYMK,-0.018719752602801416,-0.007598734348604443,0.8867726407640661,0.933123213441327
VHL,-0.014152527581910275,-0.005403829990850694,0.8868911240924251,0.933123213441327
NUP93,-0.018885135419437364,-0.00693274360967932,0.8867234838439493,0.933123213441327
MRPL43,0.015860326053893644,0.012020152178875393,0.8865243484598837,0.933123213441327
SARNP,-0.017087465263462498,-0.0067846651726411146,0.8874344158505449,0.9335197801532448
PPIL4,-0.007861273226360588,-0.005136752128535355,0.8879619815472706,0.9337246398916295
ATP6V0E1,0.008947569393788482,0.017808426397073723,0.8878599150560292,0.9337246398916295
DOHH,-0.010256260626613346,-0.004586160258898195,0.8891232871527366,0.9342212068904124
SMAP1,-0.01427572090450644,-0.008096483388399252,0.8888525407079768,0.9342212068904124
CDC37,-0.025087797211961346,-0.012152886688511215,0.889452015775589,0.9342212068904124
TAF9,0.006675098134444118,0.009704545290644535,0.8897441690523609,0.9342212068904124
PHB2,-0.021702662695028685,-0.011427970143809897,0.8897661966890686,0.9342212068904124
TBC1D14,-0.009751491546331002,-0.005528675504664826,0.8894755339963241,0.9342212068904124
PTOV1,0.0031226889917160164,0.007720260091151385,0.8895966209649993,0.9342212068904124
EIF3J,-0.021193637044137487,-0.009279142179277135,0.8891203946835057,0.9342212068904124
DOCK2,-0.018638834765570465,-0.008648267571690137,0.8899380123683063,0.9342267890362145
LYPLAL1,-0.010319324514901602,-0.004489622957189211,0.8905250389102464,0.9344933595147544
CDC42EP3,-0.021992496457395233,-0.01020545712557009,0.89047369039899,0.9344933595147544
DDX41,-0.009528161325269966,-0.006553578103240698,0.8910619130720785,0.9345324101397069
XPNPEP1,-0.01355653245426089,-0.005370754041492037,0.8910460496318748,0.9345324101397069
EIF1AX,-0.016456740389254508,-0.007937992917930963,0.8909919534094863,0.9345324101397069
CEP63,-0.009091443630150901,-0.004971294022054127,0.8913114688204761,0.9346194452535398
RNF168,0.006465064322077913,0.006004617190736141,0.8917733698692731,0.9349290691959065
SPTLC2,-0.014991179481011405,-0.00609497279683598,0.8924944514692154,0.935510249802684
FAAH,-0.010730814504922229,-0.004550934682535132,0.8951826498632578,0.9378575377026143
PTTG1IP,0.004592194752013285,0.007137376924033429,0.8952352471814654,0.9378575377026143
SH3GLB1,0.0017538790734989225,0.011476820772498217,0.8949035070500069,0.9378575377026143
FAM228B,0.012112738100267613,0.006045945147496262,0.8961549833966711,0.9386458114315328
HAUS7,-0.010488851038531775,-0.004265033898309299,0.8983915456002682,0.940812796260378
CCNL2,-0.01160104671828804,-0.005285305662482118,0.8987110704891976,0.94097178886264
U2AF1,-0.04386279924135244,-0.014902557099991678,0.8990834526434217,0.9411860546235521
RBX1,0.0017010803996840402,0.013583582572680594,0.8995451762460235,0.9413181618643114
FBXO9,-0.009884821096412394,-0.005764165900994448,0.8994056609148438,0.9413181618643114
SDR39U1,-0.014724445138438867,-0.005985850139309651,0.8997433326866128,0.9413499607877278
RSRC1,0.006800167142826256,0.005043942695531666,0.9001430593341384,0.9415925999112325
MRPL3,-0.01945037789932934,-0.007232812481704647,0.9006053785713415,0.9416169309420455
POR,-0.009625895841080596,-0.004034855499213487,0.9006697680210226,0.9416169309420455
AMFR,0.004182489081995359,0.004915037752624873,0.9004148832975472,0.9416169309420455
NDUFAF2,-0.00991458484392734,-0.0040547281763724154,0.9012748916507597,0.9418985690170261
ARRB1,0.006189311639250758,0.006669129797418696,0.9011486579463153,0.9418985690170261
ZNF655,0.004442397863111779,0.007831346128866644,0.9017829391177274,0.9422540170185416
MAP2K2,0.006497977501886783,0.007681372958593415,0.9020492240876326,0.9423567671487071
ARSA,-0.0065984476167377,-0.005234039445876384,0.9024846368563293,0.9426361313106596
LIPA,-0.023719804211335852,-0.0070279618331335995,0.9029620597394938,0.942959262460134
RASGRP2,-0.03342203347711034,-0.009873748579809133,0.9035264388241089,0.9430144301305017
GBP1,0.0026735992946505076,0.0068334907029203446,0.9036871486030489,0.9430144301305017
MRPS17-1,-0.009701885300472762,-0.004309945091603743,0.9032421885518148,0.9430144301305017
OAT,0.000890198324239416,0.004352046065769832,0.9034573586424905,0.9430144301305017
GTPBP1,0.0018475128779780429,0.003670938445522425,0.9038907181927757,0.9430514726254489
ADAP1,0.0052772661438939255,0.005834157679614873,0.9042457384510559,0.9430711595629878
NPEPPS,0.004474924081956207,0.0045438323930756565,0.9041183683599706,0.9430711595629878
PREB,-0.010670663572782962,-0.005527449015696566,0.9050919092333589,0.9437782387490015
MTX2,-0.006876479069688788,-0.004986314331500808,0.9054319479269544,0.9438677454255152
DCAF8,0.0006701572713761312,0.004117515886075456,0.9055141817190426,0.9438677454255152
LETMD1,0.01007293786970927,0.006496850045998191,0.9061258267465455,0.9443298688474865
IKZF1,-0.020213894877834784,-0.009044399578120962,0.9064986265890944,0.9445429514932977
KIAA1143,0.005963455423005174,0.005707225921327729,0.9067942814011758,0.9446755872525059
MLF2,0.003962394284553679,0.008707449174936127,0.9074757944109926,0.9451397791304624
TRIO,0.0008598702586513275,0.0035250224704367725,0.9075767474523135,0.9451397791304624
EMC6,0.005975838173867296,0.009076985463646433,0.9091064462540621,0.9465571107685178
RTCB,0.008526211899174602,0.007337798360465501,0.9096050714720442,0.9469005669813803
VPS13C,0.0007357686526802927,0.0040072962170656905,0.9106312980195049,0.9477930278589208
MRPL11,0.0077671664695915955,0.008698944010880838,0.9112597964389546,0.9482712755598989
TCERG1,0.0013858415751103516,0.0037928570430126466,0.9115877095416477,0.9484366100942305
CAMTA1,0.0021658850114721385,0.006448889613085225,0.9119983493535296,0.9486879381206256
ENO1,-0.07063310272670464,-0.013750661274732909,0.9125962652981363,0.9491339470969125
TPMT,0.0045011944318755015,0.006224643883522618,0.913099643312892,0.9493055583895937
KPNA4,-0.008887778550324459,-0.003814048045282094,0.9130511940837795,0.9493055583895937
IPCEF1,-0.005975558702059644,-0.003957092364152047,0.913809938968392,0.9496920851179196
AGPAT1,-0.011311019475439272,-0.004342029934152631,0.9137957387808906,0.9496920851179196
DCPS,-0.013676974054443252,-0.004963207979812777,0.9140263529345632,0.9497410863547842
MRPL51,-0.005692496756570819,0.009210785016021406,0.9144316073374088,0.9499862523181264
ARL1,-0.010095327861068473,-0.005436415435779416,0.9147177715199682,0.9501076297664832
CAMK2G,0.004282088534676283,0.005291872058006519,0.9152121722733935,0.9502693372735032
SRSF6,0.0023559150917598633,0.00493044026704367,0.9151814543968518,0.9502693372735032
PCBP1-AS1,-0.012203168727874414,-0.004014261953703674,0.9156223813872502,0.9503604974507199
TRMT2A,0.0066663807638285095,0.005134216140571534,0.9156387184492234,0.9503604974507199
CCDC59,-0.011882431832930954,-0.007078235707251374,0.916126424025887,0.9506908387662755
PRR13,-0.0027678887829860424,0.012452986078161619,0.9170387723729416,0.95146164049271
GOT2,-0.00462405453808562,0.003929716120695401,0.9174059989594975,0.9515441738630621
GLTP,0.0058802588156502906,0.005824751816708204,0.9174574907501633,0.9515441738630621
HIPK2,-0.00839917583922322,-0.0034375526567128507,0.9179074144621585,0.9516677231953315
LARS,-0.011569025698480522,-0.004379457327429253,0.9179158292520289,0.9516677231953315
CTSA,0.0030631829945174847,0.00842827718343362,0.9185630809444358,0.9519913328148545
ESD,-0.018000800628700804,-0.005744416756464344,0.9185672920797758,0.9519913328148545
ME2,0.0009883305499301667,0.005152484554996833,0.9191001621081868,0.9523676841346328
UBE2S,-0.0030969990832433844,-0.004282211584177488,0.9208469033029996,0.9540014723842559
SHISA5,-0.005662356797007112,0.00956596463297659,0.9210292109632907,0.9540141965506783
ZNF721,-0.009658459681129902,-0.003137318496743563,0.9222041179158414,0.9550548736850841
THRAP3,0.008822581002273936,0.006818929614952798,0.9236080875551693,0.9563323453168582
TMEM175,-0.006458507483513769,-0.0040716322868675145,0.9249609410184416,0.9575564280543314
POP4,0.009388382425781218,0.005657659863134802,0.9257588764940745,0.958205691940279
MICU2,-0.0050170778909698534,-0.004052150508566381,0.9268586868549213,0.9591671139695617
MRPL32,-0.016855009212990057,-0.005330742993443424,0.9282966767822387,0.9604760474407198
ETFA,-0.016020785867148644,-0.006641831397232404,0.9284658851039858,0.9604760474407198
TBL1XR1,-0.004382977857238678,-0.004114772739950394,0.9287540558036872,0.9605970520026708
ZCCHC6,-0.007979172707984884,-0.0030734494778898447,0.9293074202426561,0.960875861489623
RPIA,-0.005271590716415453,0.004863498171882195,0.9293661201754025,0.960875861489623
MKLN1,-0.00990849020873739,-0.002893033169995578,0.9297188916226433,0.9610635042178798
POGZ,0.002445200959846858,0.003192385203446073,0.9299746415911426,0.9611123243851782
C19orf70,-0.03194104787486798,-0.007912634003596562,0.9301087010179143,0.9611123243851782
NDUFS5,-0.004982337395495566,0.009471411239853211,0.9315173236584179,0.962390665263742
GUK1,-0.010057201457155324,0.010555137032817408,0.9323395017481464,0.9628855041982054
BACH1,0.00271849214098354,0.002918694854017495,0.9322719656901646,0.9628855041982054
TM9SF4,0.0032257388463298757,0.0031954628574203236,0.933086955034087,0.9634801075996066
RMDN1,5.750669888225164e-06,0.0034460213590436946,0.9337013387132508,0.9639371134351519
ZRANB2,0.005309147427797619,0.0036939511393584267,0.9342156195628466,0.9642906257113929
ERCC1,0.00044436017416678183,0.0060163616482153065,0.934410015740755,0.9643138860256347
CLNS1A,-0.0216098780548882,-0.007150062247705709,0.9347508996199065,0.9644882857240338
CDK5,-0.0039006632618096104,-0.0036359227943280658,0.9357768166430821,0.9653693175554944
VPS35,0.0020233758874009435,0.004465295762600587,0.9360629280839492,0.9654869649777645
TMEM101,-0.00617047953898128,0.004283660720262792,0.9370275843745057,0.9660471778892684
RXRB,-0.004024598259587622,-0.0034107915601036196,0.9379834298949803,0.9660471778892684
PCM1,-0.006620138928577772,-0.0033049270108399757,0.937189474390818,0.9660471778892684
AP2A2,-0.005533047341389637,-0.002730440571316037,0.9378458558510683,0.9660471778892684
VCL,-0.01016618471322395,-0.0030546636130670754,0.9373619046205071,0.9660471778892684
RAB1A,-0.012253849865300547,-0.0046302921320013,0.9375807821822477,0.9660471778892684
THUMPD1,0.00886715675559444,0.003167669321008166,0.9377152350641182,0.9660471778892684
ZNF331,-0.011108982856338188,-0.004393547851080308,0.9378692445561063,0.9660471778892684
YIPF5,-0.010240663949963225,-0.002975807532594049,0.9387672641691562,0.9666770268403625
SAYSD1,-0.004008695238840652,-0.0029126991341770422,0.9392693747238698,0.9670165984542447
MZT2B,0.0007479525486023548,0.007252659471194639,0.9398736723856418,0.967461232022718
CBX1,-0.009219344977814436,-0.0035161336513394245,0.9402025247968526,0.9676222242544277
MRPS5,-0.013245458834512785,-0.005188264797070519,0.9404465769730566,0.9676959001276032
TM2D1,0.003044544374730228,0.003110654716767843,0.9422020544469034,0.9687915938247343
RPL34,0.014011082600491295,0.010465041065889875,0.9417854383210903,0.9687915938247343
ZFAND3,-0.01234536613339092,-0.004097711738907002,0.9418880610470128,0.9687915938247343
NRROS,-0.015910609481439658,-0.004223783851479073,0.9420638118066318,0.9687915938247343
RP11-796E2.4,0.005891534428197483,0.003940928859602001,0.9425172893710176,0.9689381661159362
EBPL,-0.0012709732877075137,0.004189521465319181,0.9430693401596069,0.9690462887878605
COX6A1P2,-0.00813877798244341,0.005977520021660049,0.9443495111552345,0.9690462887878605
PSMB2,-0.0105174270308642,0.006655001058043657,0.9434922716621179,0.9690462887878605
SNRNP27,0.0042782296739475485,0.0034894535695892473,0.9433287268830433,0.9690462887878605
NDUFV2,-0.019657230032654585,-0.0064390471895392565,0.9437507528721065,0.9690462887878605
LPAR6,-0.010945760571753704,-0.0027878755400919247,0.9431615779225567,0.9690462887878605
NEU1,-0.003998854606536595,0.003982931926779219,0.9441404373425432,0.9690462887878605
EMC7,-0.0106080618878689,0.006063477028772594,0.9442263210814736,0.9690462887878605
AKT2,-0.0011784358726276438,0.002792010543522516,0.9439067257776927,0.9690462887878605
KCTD6,0.00028295445633203594,0.002533042542481668,0.9437807293654354,0.9690462887878605
PFDN1,-0.010246059905634045,0.004187148925386197,0.9454689065262967,0.9700175597950358
CLK3,0.0016078120583380034,0.002876118331722077,0.9458607313157765,0.9702421505325086
DDX27,0.004105118386938453,0.0038247079519130277,0.9462697277586275,0.9704842702346297
